source,disease,level,location,age_group,horizon,model,spread,overprediction,underprediction,wis,c50,c95
agi,are,national,DE,00+,3,MPIDS-PS_embedding,66983.61720779221,46406.344155844155,114882.12337662338,228272.08474025974,0.5,0.7272727272727273
agi,are,national,DE,00+,3,baseline,72177.02532467533,4664.688311688312,93539.04545454546,170380.7590909091,0.36363636363636365,1
agi,are,national,DE,00+,4,KIT-EnsembleComplete,72612.056699025,32239.210248214036,75439.67506384724,180290.94201108627,0.6363636363636364,0.9090909090909091
agi,are,national,DE,00+,4,KIT-EnsembleRealtime,80400.7685064935,44384.493506493505,84177.87012987013,208963.13214285715,0.6363636363636364,0.8636363636363636
agi,are,national,DE,00+,4,KIT-LightGBM,52192.433972236344,38882.652924707174,89278.94508088948,180354.031977833,0.3181818181818182,0.8636363636363636
agi,are,national,DE,00+,4,KIT-TSMixer,77454.25581087662,23591.247272727273,85985.01623376623,187030.51931737014,0.4090909090909091,0.9090909090909091
agi,are,national,DE,00+,4,KIT-hhh4,83823.24675324676,74166.59090909091,92243.20779220779,250233.04545454547,0.45454545454545453,0.8181818181818182
agi,are,national,DE,00+,4,KIT-persistence,50281.89451963053,123952.44929449262,93789.1736541313,268023.51746825443,0.22727272727272727,0.6363636363636364
agi,are,national,DE,00+,4,MPIDS-PS_embedding,76978.29025974026,33190.57792207792,105008.06493506493,215176.93311688313,0.5,0.8181818181818182
agi,are,national,DE,00+,4,baseline,71464.48571428572,4759.850649350649,88541.33116883117,164765.66753246755,0.36363636363636365,1
agi,are,states,DE-BB-BE,00+,-3,KIT-simple_nowcast,10879.772994868563,12005.03697631304,5252.601509800286,28137.41148098189,0.5454545454545454,0.7272727272727273
agi,are,states,DE-BB-BE,00+,-2,KIT-simple_nowcast,18254.728842834855,10192.445252783249,26325.296334317798,54772.4704299359,0.6818181818181818,0.8636363636363636
agi,are,states,DE-BB-BE,00+,-1,KIT-simple_nowcast,24780.272515160468,13205.463296719285,39873.76134447477,77859.49715635453,0.5,0.7727272727272727
agi,are,states,DE-BB-BE,00+,0,KIT-simple_nowcast,42163.89068577666,34664.80005220028,37687.88702534018,114516.57776331711,0.45454545454545453,0.9090909090909091
agi,are,states,DE-BB-BE,00+,1,KIT-EnsembleComplete,133133.73376623378,45809.88311688312,88298.33116883117,267241.94805194804,0.5,0.9545454545454546
agi,are,states,DE-BB-BE,00+,1,KIT-EnsembleRealtime,133133.73376623378,45809.88311688312,88298.33116883117,267241.94805194804,0.5,0.9545454545454546
agi,are,states,DE-BB-BE,00+,1,KIT-hhh4,133133.73376623378,45809.88311688312,88298.33116883117,267241.94805194804,0.5,0.9545454545454546
agi,are,states,DE-BB-BE,00+,1,KIT-persistence,73981.2571931283,75453.73621952215,79635.48293759454,229070.476350245,0.2727272727272727,0.8181818181818182
agi,are,states,DE-BB-BE,00+,2,KIT-EnsembleComplete,158688.63636363638,117019.8961038961,91355.28571428571,367063.8181818182,0.5,0.9090909090909091
agi,are,states,DE-BB-BE,00+,2,KIT-EnsembleRealtime,158688.63636363638,117019.8961038961,91355.28571428571,367063.8181818182,0.5,0.9090909090909091
agi,are,states,DE-BB-BE,00+,2,KIT-hhh4,158688.63636363638,117019.8961038961,91355.28571428571,367063.8181818182,0.5,0.9090909090909091
agi,are,states,DE-BB-BE,00+,2,KIT-persistence,110680.18634837562,132312.307603385,50876.81474850155,293869.30870026216,0.5909090909090909,0.9090909090909091
agi,are,states,DE-BB-BE,00+,3,KIT-EnsembleComplete,180641.03896103895,146802.13636363635,120730.92857142858,448174.1038961039,0.45454545454545453,0.9090909090909091
agi,are,states,DE-BB-BE,00+,3,KIT-EnsembleRealtime,180641.03896103895,146802.13636363635,120730.92857142858,448174.1038961039,0.45454545454545453,0.9090909090909091
agi,are,states,DE-BB-BE,00+,3,KIT-hhh4,180641.03896103895,146802.13636363635,120730.92857142858,448174.1038961039,0.45454545454545453,0.9090909090909091
agi,are,states,DE-BB-BE,00+,3,KIT-persistence,121379.19327381023,175896.78563560563,57870.87047037064,355146.8493797865,0.36363636363636365,0.8636363636363636
agi,are,states,DE-BB-BE,00+,4,KIT-EnsembleComplete,199846.10389610392,153549.08441558442,155521.77922077922,508916.96753246756,0.45454545454545453,0.9090909090909091
agi,are,states,DE-BB-BE,00+,4,KIT-EnsembleRealtime,199846.10389610392,153549.08441558442,155521.77922077922,508916.96753246756,0.45454545454545453,0.9090909090909091
agi,are,states,DE-BB-BE,00+,4,KIT-hhh4,199846.10389610392,153549.08441558442,155521.77922077922,508916.96753246756,0.45454545454545453,0.9090909090909091
agi,are,states,DE-BB-BE,00+,4,KIT-persistence,119366.19739514701,208867.99997470825,93817.5302136474,422051.72758350265,0.22727272727272727,0.8181818181818182
agi,are,states,DE-BW,00+,-3,KIT-simple_nowcast,2474.4883262345975,1245.1979228630287,3329.573550870617,7049.259799968243,0.3181818181818182,0.9545454545454546
agi,are,states,DE-BW,00+,-2,KIT-simple_nowcast,4511.368537294384,2581.305944373366,6004.730489331113,13097.404970998863,0.45454545454545453,0.8636363636363636
agi,are,states,DE-BW,00+,-1,KIT-simple_nowcast,11292.237253316947,10695.779027913868,8622.480177037762,30610.496458268575,0.45454545454545453,0.9545454545454546
agi,are,states,DE-BW,00+,0,KIT-simple_nowcast,17274.257595843454,23041.654860380873,3299.3798302190753,43615.2922864434,0.6818181818181818,0.9090909090909091
agi,are,states,DE-BW,00+,1,KIT-EnsembleComplete,59084.02597402598,25549.064935064936,30894.318181818184,115527.40909090909,0.5909090909090909,0.9545454545454546
agi,are,states,DE-BW,00+,1,KIT-EnsembleRealtime,59084.02597402598,25549.064935064936,30894.318181818184,115527.40909090909,0.5909090909090909,0.9545454545454546
agi,are,states,DE-BW,00+,1,KIT-hhh4,59084.02597402598,25549.064935064936,30894.318181818184,115527.40909090909,0.5909090909090909,0.9545454545454546
agi,are,states,DE-BW,00+,1,KIT-persistence,37195.02701075715,32220.045751865327,21613.177500683894,91028.25026330637,0.5,0.8636363636363636
agi,are,states,DE-BW,00+,2,KIT-EnsembleComplete,70767.14285714286,66997.96753246753,65653.23376623377,203418.34415584416,0.3181818181818182,0.8181818181818182
agi,are,states,DE-BW,00+,2,KIT-EnsembleRealtime,70767.14285714286,66997.96753246753,65653.23376623377,203418.34415584416,0.3181818181818182,0.8181818181818182
agi,are,states,DE-BW,00+,2,KIT-hhh4,70767.14285714286,66997.96753246753,65653.23376623377,203418.34415584416,0.3181818181818182,0.8181818181818182
agi,are,states,DE-BW,00+,2,KIT-persistence,48197.05628200426,72493.5821859273,45099.16094807532,165789.7994160069,0.36363636363636365,0.8636363636363636
agi,are,states,DE-BW,00+,3,KIT-EnsembleComplete,81027.17532467532,94045.56493506493,103552.75974025975,278625.5,0.3181818181818182,0.8181818181818182
agi,are,states,DE-BW,00+,3,KIT-EnsembleRealtime,81027.17532467532,94045.56493506493,103552.75974025975,278625.5,0.3181818181818182,0.8181818181818182
agi,are,states,DE-BW,00+,3,KIT-hhh4,81027.17532467532,94045.56493506493,103552.75974025975,278625.5,0.3181818181818182,0.8181818181818182
agi,are,states,DE-BW,00+,3,KIT-persistence,55368.73389118174,97989.82501038464,74666.12209837338,228024.68099993974,0.22727272727272727,0.7272727272727273
agi,are,states,DE-BW,00+,4,KIT-EnsembleComplete,90201.59090909091,112481.38961038961,113297.17532467532,315980.1558441559,0.3181818181818182,0.7727272727272727
agi,are,states,DE-BW,00+,4,KIT-EnsembleRealtime,90201.59090909091,112481.38961038961,113297.17532467532,315980.1558441559,0.3181818181818182,0.7727272727272727
agi,are,states,DE-BW,00+,4,KIT-hhh4,90201.59090909091,112481.38961038961,113297.17532467532,315980.1558441559,0.3181818181818182,0.7727272727272727
agi,are,states,DE-BW,00+,4,KIT-persistence,57972.67684144873,122826.8192650343,80550.60214896325,261350.09825544627,0.18181818181818182,0.6363636363636364
agi,are,states,DE-BY,00+,-3,KIT-simple_nowcast,3060.3882306478727,1758.5953104039395,3872.8626601739866,8691.846201225799,0.45454545454545453,0.8636363636363636
agi,are,states,DE-BY,00+,-2,KIT-simple_nowcast,9027.803165160067,3591.4530358590905,7115.010288842189,19734.266489861344,0.5909090909090909,0.9545454545454546
agi,are,states,DE-BY,00+,-1,KIT-simple_nowcast,13498.020337565513,1030.6209608014678,13672.384883114695,28201.026181481677,0.6363636363636364,0.9545454545454546
agi,are,states,DE-BY,00+,0,KIT-simple_nowcast,25084.13146549458,4884.396879751478,55186.84787831904,85155.3762235651,0.36363636363636365,0.8636363636363636
agi,are,states,DE-BY,00+,1,KIT-EnsembleComplete,63659.220779220785,44968.21428571428,52629.5974025974,161257.03246753247,0.5,0.8636363636363636
agi,are,states,DE-BY,00+,1,KIT-EnsembleRealtime,63659.220779220785,44968.21428571428,52629.5974025974,161257.03246753247,0.5,0.8636363636363636
agi,are,states,DE-BY,00+,1,KIT-hhh4,63659.220779220785,44968.21428571428,52629.5974025974,161257.03246753247,0.5,0.8636363636363636
agi,are,states,DE-BY,00+,1,KIT-persistence,46451.69689142032,48466.98441568565,68322.51229728985,163241.1936043958,0.36363636363636365,0.8636363636363636
agi,are,states,DE-BY,00+,2,KIT-EnsembleComplete,75708.27922077922,80006.18831168831,86544.6038961039,242259.07142857142,0.4090909090909091,0.8181818181818182
agi,are,states,DE-BY,00+,2,KIT-EnsembleRealtime,75708.27922077922,80006.18831168831,86544.6038961039,242259.07142857142,0.4090909090909091,0.8181818181818182
agi,are,states,DE-BY,00+,2,KIT-hhh4,75708.27922077922,80006.18831168831,86544.6038961039,242259.07142857142,0.4090909090909091,0.8181818181818182
agi,are,states,DE-BY,00+,2,KIT-persistence,62213.12535122517,79073.71933613729,78675.48856507363,219962.33325243607,0.36363636363636365,0.8181818181818182
agi,are,states,DE-BY,00+,3,KIT-EnsembleComplete,86108.01948051948,93787.2012987013,120026.67532467532,299921.8961038961,0.4090909090909091,0.7727272727272727
agi,are,states,DE-BY,00+,3,KIT-EnsembleRealtime,86108.01948051948,93787.2012987013,120026.67532467532,299921.8961038961,0.4090909090909091,0.7727272727272727
agi,are,states,DE-BY,00+,3,KIT-hhh4,86108.01948051948,93787.2012987013,120026.67532467532,299921.8961038961,0.4090909090909091,0.7727272727272727
agi,are,states,DE-BY,00+,3,KIT-persistence,65222.49235937776,95923.50593523258,95592.23687556502,256738.23517017538,0.18181818181818182,0.7272727272727273
agi,are,states,DE-BY,00+,4,KIT-EnsembleComplete,95250.48701298701,95070.40909090909,139819.1168831169,330140.012987013,0.4090909090909091,0.8181818181818182
agi,are,states,DE-BY,00+,4,KIT-EnsembleRealtime,95250.48701298701,95070.40909090909,139819.1168831169,330140.012987013,0.4090909090909091,0.8181818181818182
agi,are,states,DE-BY,00+,4,KIT-hhh4,95250.48701298701,95070.40909090909,139819.1168831169,330140.012987013,0.4090909090909091,0.8181818181818182
agi,are,states,DE-BY,00+,4,KIT-persistence,67772.4562312913,117055.03103400797,108819.92588290507,293647.41314820433,0.18181818181818182,0.6363636363636364
agi,are,states,DE-HE,00+,-3,KIT-simple_nowcast,4866.838645671148,3544.094406188158,3110.5970685168413,11521.530120376146,0.6818181818181818,0.9090909090909091
agi,are,states,DE-HE,00+,-2,KIT-simple_nowcast,6096.466260453997,2359.490901911003,6441.178671492798,14897.1358338578,0.5454545454545454,0.9090909090909091
agi,are,states,DE-HE,00+,-1,KIT-simple_nowcast,9397.34397893034,1465.4864219519022,12091.500196064499,22954.33059694674,0.5909090909090909,0.9090909090909091
agi,are,states,DE-HE,00+,0,KIT-simple_nowcast,18983.139762536557,7508.587852427945,30715.655539292846,57207.383154257346,0.36363636363636365,0.8181818181818182
agi,are,states,DE-HE,00+,1,KIT-EnsembleComplete,82426.13636363637,14466.967532467534,36684.36363636364,133577.46753246753,0.8181818181818182,0.9545454545454546
agi,are,states,DE-HE,00+,1,KIT-EnsembleRealtime,82426.13636363637,14466.967532467534,36684.36363636364,133577.46753246753,0.8181818181818182,0.9545454545454546
agi,are,states,DE-HE,00+,1,KIT-hhh4,82426.13636363637,14466.967532467534,36684.36363636364,133577.46753246753,0.8181818181818182,0.9545454545454546
agi,are,states,DE-HE,00+,1,KIT-persistence,51306.53743449641,11986.020210021363,30163.289639344428,93455.8472838622,0.5909090909090909,0.9545454545454546
agi,are,states,DE-HE,00+,2,KIT-EnsembleComplete,99614.74025974027,62918.87012987013,49942.194805194806,212475.8051948052,0.5,0.9090909090909091
agi,are,states,DE-HE,00+,2,KIT-EnsembleRealtime,99614.74025974027,62918.87012987013,49942.194805194806,212475.8051948052,0.5,0.9090909090909091
agi,are,states,DE-HE,00+,2,KIT-hhh4,99614.74025974027,62918.87012987013,49942.194805194806,212475.8051948052,0.5,0.9090909090909091
agi,are,states,DE-HE,00+,2,KIT-persistence,64616.64323926944,59393.85774941196,43965.35156829686,167975.85255697827,0.4090909090909091,0.9090909090909091
agi,are,states,DE-HE,00+,3,KIT-EnsembleComplete,114919.8051948052,84782.9025974026,69609.16883116883,269311.8766233766,0.5,0.9090909090909091
agi,are,states,DE-HE,00+,3,KIT-EnsembleRealtime,114919.8051948052,84782.9025974026,69609.16883116883,269311.8766233766,0.5,0.9090909090909091
agi,are,states,DE-HE,00+,3,KIT-hhh4,114919.8051948052,84782.9025974026,69609.16883116883,269311.8766233766,0.5,0.9090909090909091
agi,are,states,DE-HE,00+,3,KIT-persistence,61614.984843556784,94857.28816593088,67934.63213686952,224406.90514635717,0.36363636363636365,0.7727272727272727
agi,are,states,DE-HE,00+,4,KIT-EnsembleComplete,128820.35714285714,99141.01298701299,89863.00649350649,317824.3766233766,0.4090909090909091,0.9090909090909091
agi,are,states,DE-HE,00+,4,KIT-EnsembleRealtime,128820.35714285714,99141.01298701299,89863.00649350649,317824.3766233766,0.4090909090909091,0.9090909090909091
agi,are,states,DE-HE,00+,4,KIT-hhh4,128820.35714285714,99141.01298701299,89863.00649350649,317824.3766233766,0.4090909090909091,0.9090909090909091
agi,are,states,DE-HE,00+,4,KIT-persistence,66876.31461583417,123690.63536588315,81702.34215841207,272269.2921401294,0.3181818181818182,0.8181818181818182
agi,are,states,DE-MV,00+,-3,KIT-simple_nowcast,18391.95202826899,2298.1069701927627,10568.78060024622,31258.83959870797,0.8636363636363636,0.9545454545454546
agi,are,states,DE-MV,00+,-2,KIT-simple_nowcast,25763.175281859305,2047.568623829649,17908.252524415348,45718.9964301043,0.8636363636363636,0.9090909090909091
agi,are,states,DE-MV,00+,-1,KIT-simple_nowcast,39815.540637659644,25482.514420024472,21571.77312839176,86869.82818607587,0.6818181818181818,0.8636363636363636
agi,are,states,DE-MV,00+,0,KIT-simple_nowcast,61963.499792526265,12963.403912638742,138840.96121054422,213767.86491570924,0.45454545454545453,0.8181818181818182
agi,are,states,DE-MV,00+,1,KIT-EnsembleComplete,106768.57142857143,38828.44155844156,154309.63636363635,299906.6493506493,0.5,0.9090909090909091
agi,are,states,DE-MV,00+,1,KIT-EnsembleRealtime,106768.57142857143,38828.44155844156,154309.63636363635,299906.6493506493,0.5,0.9090909090909091
agi,are,states,DE-MV,00+,1,KIT-hhh4,106768.57142857143,38828.44155844156,154309.63636363635,299906.6493506493,0.5,0.9090909090909091
agi,are,states,DE-MV,00+,1,KIT-persistence,102829.0888531226,51178.97469134019,171505.74944560867,325513.8129900714,0.4090909090909091,0.7727272727272727
agi,are,states,DE-MV,00+,2,KIT-EnsembleComplete,128364.7077922078,89437.61688311688,123951.52597402598,341753.8506493507,0.5909090909090909,0.8181818181818182
agi,are,states,DE-MV,00+,2,KIT-EnsembleRealtime,128364.7077922078,89437.61688311688,123951.52597402598,341753.8506493507,0.5909090909090909,0.8181818181818182
agi,are,states,DE-MV,00+,2,KIT-hhh4,128364.7077922078,89437.61688311688,123951.52597402598,341753.8506493507,0.5909090909090909,0.8181818181818182
agi,are,states,DE-MV,00+,2,KIT-persistence,117953.02404257676,114396.03070737055,112532.77563874912,344881.83038869646,0.4090909090909091,0.8636363636363636
agi,are,states,DE-MV,00+,3,KIT-EnsembleComplete,147441.94805194804,96620.4025974026,157545.4025974026,401607.75324675324,0.6363636363636364,0.8181818181818182
agi,are,states,DE-MV,00+,3,KIT-EnsembleRealtime,147441.94805194804,96620.4025974026,157545.4025974026,401607.75324675324,0.6363636363636364,0.8181818181818182
agi,are,states,DE-MV,00+,3,KIT-hhh4,147441.94805194804,96620.4025974026,157545.4025974026,401607.75324675324,0.6363636363636364,0.8181818181818182
agi,are,states,DE-MV,00+,3,KIT-persistence,125021.46358261252,113981.50973866407,129543.21064051257,368546.1839617891,0.4090909090909091,0.9090909090909091
agi,are,states,DE-MV,00+,4,KIT-EnsembleComplete,164646.94805194807,93424.55844155845,148759.1168831169,406830.6233766234,0.5,0.9090909090909091
agi,are,states,DE-MV,00+,4,KIT-EnsembleRealtime,164646.94805194807,93424.55844155845,148759.1168831169,406830.6233766234,0.5,0.9090909090909091
agi,are,states,DE-MV,00+,4,KIT-hhh4,164646.94805194807,93424.55844155845,148759.1168831169,406830.6233766234,0.5,0.9090909090909091
agi,are,states,DE-MV,00+,4,KIT-persistence,112431.82174038561,126171.68427312274,146018.0144872601,384621.52050076844,0.2727272727272727,0.8181818181818182
agi,are,states,DE-NI-HB,00+,-3,KIT-simple_nowcast,6757.33764911989,10916.407014042969,5030.743242283802,22704.487905446662,0.36363636363636365,0.9090909090909091
agi,are,states,DE-NI-HB,00+,-2,KIT-simple_nowcast,14049.137798272657,17219.030107309576,9612.024627614786,40880.19253319702,0.5454545454545454,0.8181818181818182
agi,are,states,DE-NI-HB,00+,-1,KIT-simple_nowcast,18812.277839727038,23689.527620628458,8340.534184118624,50842.339644474116,0.5454545454545454,0.9090909090909091
agi,are,states,DE-NI-HB,00+,0,KIT-simple_nowcast,41967.40222012021,7351.0002172211825,46218.25641163679,95536.65884897817,0.5909090909090909,0.9545454545454546
agi,are,states,DE-NI-HB,00+,1,KIT-EnsembleComplete,108979.77272727274,31856.785714285714,86222.5974025974,227059.15584415584,0.5909090909090909,0.9545454545454546
agi,are,states,DE-NI-HB,00+,1,KIT-EnsembleRealtime,108979.77272727274,31856.785714285714,86222.5974025974,227059.15584415584,0.5909090909090909,0.9545454545454546
agi,are,states,DE-NI-HB,00+,1,KIT-hhh4,108979.77272727274,31856.785714285714,86222.5974025974,227059.15584415584,0.5909090909090909,0.9545454545454546
